"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21715" -0.227014463666425 5.47573219123788 1.66816103131896 0.21401880017056 0.367387384202072 "No significant DEG"
"vmacro21714" 0.331506820176119 7.88042677559646 6.00606579335327 0.0255382842944153 0.080069489302428 "No significant DEG"
"vmacro21713" -0.291616995926108 4.69862535456154 3.44785515230613 0.0809832472982331 0.184162546758917 "No significant DEG"
"vmacro21712" -1.22330049185004 6.36885165363191 61.9792987733553 4.966246372279e-07 2.65353360087456e-05 "Significant DEG"
"vmacro21711" 0.0654747697455637 5.5256679533141 0.53550510614499 0.474401865484404 0.630607357778049 "No significant DEG"
"vmacro21710" -0.01852831140063 5.00325274601526 0.0167424328483203 0.898585882301976 0.943082569733711 "No significant DEG"
"vmacro21709" -0.397467545692696 6.59677029680548 8.13425558047936 0.0111340714072523 0.0438353791730314 "No significant DEG"
"vmacro21708" 0.368026258302065 6.70811874155169 10.4681949510663 0.00492879233737745 0.0240883202243082 "No significant DEG"
"vmacro21707" -0.181578956808127 3.19148992782221 1.09427409387556 0.310366624910493 0.474987433421667 "No significant DEG"
"vmacro21706" 0.180724267390125 8.70641035908841 0.876289655535319 0.362502181309728 0.525595097938816 "No significant DEG"
"vmacro21705" -1.81510153934991 3.4532892141007 38.0375843373609 1.09601348760613e-05 0.000260030563135411 "Significant DEG"
"vmacro21704" 0.216633204288805 3.58259170888664 0.994934961065494 0.332711340525114 0.49688764037557 "No significant DEG"
"vmacro21703" -0.393130019531835 6.82437407518745 3.44702777292309 0.0810165125263161 0.184216232738047 "No significant DEG"
"vmacro21702" 0.123418816073969 5.43163515736963 0.371971321877884 0.550105089449319 0.693402139777028 "No significant DEG"
"vmacro21701" -2.15895140367543 2.20952685982893 30.8360355487977 3.67907671895698e-05 0.000628838605861151 "Significant DEG"
"vmacro21700" -0.510805708429012 5.90559168669182 9.90599511701085 0.0059511387771986 0.0276065107429629 "No significant DEG"
"vmacro21699" -0.255776676737617 3.65314726027094 1.89106194905359 0.187171680016339 0.334763115469281 "No significant DEG"
"vmacro21698" -0.707545255943262 4.74952805232183 32.7489707555636 2.62053922597049e-05 0.00048815220444714 "No significant DEG"
"vmacro21697" 0.119472909422201 2.78579315944224 0.152434502378666 0.701133214653132 0.809277264281041 "No significant DEG"
"vmacro21696" -0.611530732974014 2.0252503593962 1.92391468963522 0.183581568691417 0.330302155927385 "No significant DEG"
"vmacro21695" 0.223911490183758 10.3993573765319 2.00845670822355 0.174730522232175 0.318854368275015 "No significant DEG"
"vmacro21694" 0.0737635039836099 5.01744995982077 0.158003293627073 0.696014050344846 0.805513166504546 "No significant DEG"
"vmacro21692" -0.210059332505956 4.43187569120324 1.26557063838766 0.276439308780514 0.43734592477302 "No significant DEG"
"vmacro21691" 0.373866658002592 4.9120367943646 7.79139037741792 0.012648159576171 0.0480126654558135 "No significant DEG"
"vmacro21690" -0.200436242661004 3.34708441137909 1.58193523111786 0.22571024531642 0.38114579757531 "No significant DEG"
