"genes" "logFC" "logCPM" "F" "PValue" "FDR" "status"
"vmacro21709" 0.609374210614102 6.59677029680548 18.986296819729 0.000441191192407792 0.00153403609099137 "No significant DEG"
"vmacro21708" -0.300839894206742 6.70811874155169 6.96674326666194 0.0173493931172598 0.0348798138397694 "No significant DEG"
"vmacro21707" -0.0113697547934863 3.19148992782221 0.0041251283029515 0.949548533589637 0.962604362316489 "No significant DEG"
"vmacro21706" 0.0243517023904384 8.70641035908841 0.0159011789956463 0.901151943952586 0.9267894669976 "No significant DEG"
"vmacro21705" 2.33660703025338 3.4532892141007 61.3932908407262 5.29198434013639e-07 6.17429468812482e-06 "Significant DEG"
"vmacro21704" -0.988840453770642 3.58259170888664 18.9922324526896 0.000440550597428079 0.00153264323183223 "No significant DEG"
"vmacro21703" -0.224869397872919 6.82437407518745 1.11594970023347 0.305769689025106 0.392856883240592 "No significant DEG"
"vmacro21702" -1.16910850762242 5.43163515736963 31.0458504000669 3.54225563488705e-05 0.000186601839921211 "Significant DEG"
"vmacro21701" 2.11392817662334 2.20952685982893 28.8747897073241 5.28862651717812e-05 0.00026060591788988 "Significant DEG"
"vmacro21700" 1.15247050136194 5.90559168669182 49.5401174596411 2.14824331345508e-06 1.87712969327328e-05 "Significant DEG"
"vmacro21699" 0.93206235121094 3.65314726027094 24.7957561659678 0.000118878736724852 0.00051583528276309 "No significant DEG"
"vmacro21698" 1.06315964804666 4.74952805232183 72.7234097224974 1.6754068907834e-07 2.55462721356462e-06 "Significant DEG"
"vmacro21697" 0.0133792382776667 2.78579315944224 0.00185587058940975 0.966146555603469 0.975608552045324 "No significant DEG"
"vmacro21696" -0.366932585325119 2.0252503593962 0.637630849509273 0.435730337074278 0.522936716980738 "No significant DEG"
"vmacro21695" -0.848931613618406 10.3993573765319 28.4714292136637 5.70993298329118e-05 0.000278062220210057 "No significant DEG"
"vmacro21694" 0.391711736586956 5.01744995982077 4.4374954116878 0.0505287435782713 0.0868555270573602 "No significant DEG"
"vmacro21692" -0.0610902712696587 4.43187569120324 0.10384443461449 0.751245464618964 0.807989555289816 "No significant DEG"
"vmacro21691" 0.0130617834999486 4.9120367943646 0.0094562241514417 0.923685765480632 0.943470199547151 "No significant DEG"
"vmacro21690" 0.316760114850216 3.34708441137909 3.87050731993595 0.0659044218730379 0.1084758691197 "No significant DEG"
"vmacro21689" 0.230272472429337 9.27951037059588 1.37858180644513 0.256743453422427 0.339059912353419 "No significant DEG"
"vmacro21688" 1.09457865402876 5.90689401348111 99.0503007300134 1.88409494233177e-08 4.89903110024404e-07 "Significant DEG"
"vmacro21686" -0.982209417605798 3.37740352258859 4.43522137827141 0.0505814710792608 0.0869148329733267 "No significant DEG"
"vmacro21685" -0.321383148446739 4.16141036457217 5.7904375682575 0.0279374777492767 0.0523587530032868 "No significant DEG"
"vmacro21684" -1.81438491536779 4.69967976546112 49.0708002745987 2.28249076852232e-06 1.97181756973568e-05 "Significant DEG"
"vmacro21683" -1.2878103420077 5.00564342474342 88.8925867781067 4.0979639281407e-08 8.6088834723881e-07 "Significant DEG"
"vmacro21681" -0.942130197685597 1.94225030383233 7.90646688680944 0.0121153445733241 0.0257407215121583 "No significant DEG"
"vmacro21680" -0.395085819371162 6.42359505466118 6.17437193830147 0.0238287636907934 0.0456863672129745 "No significant DEG"
"vmacro21679" 0.363306782275184 3.45264040241945 2.62178069789756 0.124052419142516 0.185040654922076 "No significant DEG"
"vmacro21678" 0.854982423889678 5.04687435760465 16.1066966363903 0.000922350992826994 0.00284462690851544 "No significant DEG"
"vmacro21677" 0.846881458815011 4.85127106948287 27.4560831833975 6.94729662862592e-05 0.000328996234337238 "No significant DEG"
"vmacro21676" -1.97676218552179 6.30287814668349 98.8382877615161 1.91353222365204e-08 4.94588443985944e-07 "Significant DEG"
"vmacro21675" 1.41519435199462 1.4985302008162 17.8628481029287 0.000583632676043193 0.00194493244156602 "Significant DEG"
"vmacro21674" 0.692457686212817 5.25995952034739 29.148037539873 5.02303823939976e-05 0.000250102987252807 "No significant DEG"
"vmacro21673" 1.87418706461533 4.72617823935328 29.4848364324968 4.7160248804616e-05 0.000236856699828344 "Significant DEG"
"vmacro21671" 3.90520945545484 -1.26299321281945 16.4503908918346 0.000841595051619078 0.00263732965494232 "Significant DEG"
"vmacro21670" -0.418464173660399 2.1739354835182 2.09923879034462 0.165808828483652 0.235537935904503 "No significant DEG"
"vmacro21669" -3.23686073316884 7.59173390089047 142.421782175123 1.28209742192698e-09 7.69056865511234e-08 "Significant DEG"
"vmacro21668" 0.116285466572892 4.15790987868863 0.530859686713128 0.476295333993358 0.561794057378389 "No significant DEG"
"vmacro21667" -0.37321835228787 4.99175604604767 2.95449930653341 0.104036776512387 0.159628499997891 "No significant DEG"
"vmacro21666" -0.543385515699231 6.14538960755245 15.0688325514201 0.00122427833549925 0.00362682237143163 "No significant DEG"
"vmacro21665" -0.931599531936798 6.98861826596191 41.2277908097597 6.74942320162052e-06 4.759528560847e-05 "No significant DEG"
"vmacro21662" 0.198129842943313 5.20880273448906 2.56904993620509 0.127634780612776 0.189450894108529 "No significant DEG"
"vmacro21661" 0.391764340439726 6.67255349514479 6.26269407392267 0.0229842190632697 0.044317379970853 "No significant DEG"
"vmacro21660" 0.323734539281104 8.03211557531853 4.86154755958634 0.0417202848685173 0.0737001698339478 "No significant DEG"
"vmacro21659" -3.75396049103449 0.180420156489415 26.8648992855349 7.80480095180577e-05 0.000361877924539852 "Significant DEG"
"vmacro21657" 0.569420410001282 -0.361243167283751 0.495056674600643 0.491332190676828 0.576110249395162 "No significant DEG"
"vmacro21655" -1.20564757347444 9.92502924855497 67.6563180322337 2.74830986647924e-07 3.76068943350728e-06 "Significant DEG"
"vmacro21654" 0.363344748640551 1.54251778595593 1.91380360940256 0.184677244971345 0.257753599753304 "No significant DEG"
"vmacro21653" -1.96467610475755 2.96887809193421 76.6176614813371 1.16722924386692e-07 1.91733701528368e-06 "Significant DEG"
"vmacro21652" 0.61228029773894 5.77689180191233 31.9618971779649 3.00807645893933e-05 0.000162546907802458 "No significant DEG"
"vmacro21651" 0.475522993939403 1.61949916481577 3.45202004489683 0.0808160396376143 0.128920582784939 "No significant DEG"
"vmacro21650" 0.76751126259692 5.94119028919522 17.5738098147703 0.00062818902829015 0.00206929777952907 "No significant DEG"
"vmacro21649" 1.10629931652839 6.36988663636385 36.5137161696963 1.39601025262001e-05 8.62893569952259e-05 "Significant DEG"
"vmacro21648" -0.116478745860908 5.0294137877154 0.647872811826928 0.432135500611839 0.519435896911333 "No significant DEG"
"vmacro21645" -0.293555160954486 3.79911706973515 2.06184174002065 0.169414044425096 0.239980164667214 "No significant DEG"
"vmacro21644" -1.34981692714771 -0.599452716372548 3.52205161628612 0.0780644369694278 0.125259012045074 "No significant DEG"
"vmacro21643" -0.579500624081341 1.41401989584126 2.86238599570284 0.109163869389571 0.1663844034044 "No significant DEG"
"vmacro21642" 0.444040391219635 5.06540665578572 16.2701599795714 0.000882905203564534 0.00274519100544875 "No significant DEG"
"vmacro21641" -0.0461298673521034 2.52843255253449 0.0317993532839934 0.860604613888578 0.895485108549237 "No significant DEG"
"vmacro21640" -0.104237429836444 4.97975852156947 0.883788802509582 0.360507623510716 0.448459822516428 "No significant DEG"
"vmacro21639" -0.466150963491251 6.30998568644945 19.9308441336187 0.00035123402322566 0.00126962080595593 "No significant DEG"
"vmacro21638" -0.423955770148855 6.19983950253598 16.3955498001919 0.000853930474117884 0.00266940737361499 "No significant DEG"
"vmacro21637" -1.41804005488705 5.9531619645565 35.4596915472718 1.65727937999326e-05 9.96300163043535e-05 "Significant DEG"
"vmacro21636" -1.35816264636996 4.58265171019258 18.6900364263922 0.000474533872723425 0.00163300263795766 "Significant DEG"
"vmacro21635" -0.685852622734464 6.46459081054251 36.0630881823028 1.50160166056208e-05 9.18635396896143e-05 "No significant DEG"
"vmacro21634" 3.22810057806606 4.51426554848828 108.119705490619 9.95773989836181e-09 3.14998156817996e-07 "Significant DEG"
"vmacro21633" -0.694935956925799 4.59044712168498 25.9607990540475 9.35548550692904e-05 0.000421184531613574 "No significant DEG"
"vmacro21632" -1.98045804502419 0.320007925042202 17.0869363784267 0.000712153828839389 0.00229581448117481 "Significant DEG"
"vmacro21631" 1.88263686523922 1.96116012502002 24.4135466796309 0.000128796684134446 0.000550234434460146 "Significant DEG"
"vmacro21630" 1.37502725671958 3.09694240184708 23.9232606992426 0.000142904914823707 0.000600553260687864 "Significant DEG"
"vmacro21629" 0.28610335494868 6.16308198043882 7.15087744109295 0.0161478707262403 0.0328135329821064 "No significant DEG"
"vmacro21628" -0.971051073079042 3.90543682579487 23.9077399345355 0.000143379007416045 0.000602147636825419 "No significant DEG"
"vmacro21627" 0.239894897213895 6.49396652456388 3.97787861009593 0.0626145164925323 0.103849395886884 "No significant DEG"
"vmacro21626" -0.062105171387265 4.31163588975396 0.162093174223627 0.692321000463145 0.759097722816261 "No significant DEG"
"vmacro21625" -0.615685138408112 5.87742073402173 41.9824291987111 6.04232744048441e-06 4.34441748689182e-05 "No significant DEG"
"vmacro21624" 0.081614032765624 7.30362934170574 0.603362929903182 0.448113454988986 0.534434312785817 "No significant DEG"
"vmacro21623" -0.168857002496143 3.3961142177383 0.959398964971412 0.341254685166072 0.429382131895964 "No significant DEG"
"vmacro21621" -0.167924142154459 6.32257596226212 3.60867779453542 0.0748117464293562 0.120802003143991 "No significant DEG"
"vmacro21620" -0.874987550596514 4.6624037260893 5.74732264930195 0.0284476075527935 0.0531841727011208 "No significant DEG"
"vmacro21619" 1.61558958463889 0.0696075569368316 3.40553748713458 0.0827054843563142 0.131467259508058 "No significant DEG"
"vmacro21617" -1.03755515100565 1.92239593632888 7.45206960167735 0.0143809353893122 0.0297200804497431 "Significant DEG"
"vmacro21615" 0.435657863747606 6.42753365456205 3.26888531749439 0.0885695196990394 0.139475240506825 "No significant DEG"
"vmacro21614" 0.0788499511857618 4.38921362911663 0.067276035951686 0.798501317405751 0.846612896977083 "No significant DEG"
